instance,fitness,convergence_gen,execution_time,num_routes,num_used_depots,is_valid,population_size,elite_percent,mutants_percent,max_generations,p_bias
p01,1041.08,53,9.524,11,4,True,100,0.1,0.1,250,0.7
p01,1241.45,51,9.156,11,4,True,100,0.1,0.1,250,0.8
p01,1027.42,56,12.837,11,4,True,100,0.1,0.1,250,0.9
p01,1041.31,6,6.009,11,4,True,100,0.1,0.2,50,0.7
p01,1082.48,48,9.064,11,4,True,100,0.1,0.2,50,0.8
p01,1078.42,30,9.008,11,4,True,100,0.1,0.2,50,0.9
p01,1015.18,71,16.497,11,4,True,100,0.1,0.2,100,0.7
p01,972.009,27,14.052,11,4,True,100,0.1,0.2,100,0.8
p01,1057.13,46,11.801,11,4,True,100,0.1,0.2,100,0.9
p01,1034.92,42,10.765,11,4,True,100,0.1,0.2,150,0.7
p01,1269.84,33,7.547,10,4,True,100,0.1,0.2,150,0.8
p01,1051.74,70,14.843,11,4,True,100,0.1,0.2,150,0.9
p01,949.292,6,7.81,11,4,True,100,0.1,0.2,200,0.7
p01,1105.75,65,15.485,11,4,True,100,0.1,0.2,200,0.8
p01,1086.74,9,8.122,11,4,True,100,0.1,0.2,200,0.9
p01,1091.78,38,10.379,11,4,True,100,0.1,0.2,250,0.7
p01,1153.23,88,15.923,11,4,True,100,0.1,0.2,250,0.8
p01,1072.0,70,13.034,11,4,True,100,0.1,0.2,250,0.9
p01,1184.79,0,2.913,11,4,True,100,0.1,0.3,50,0.7
p01,1049.55,47,10.317,11,4,True,100,0.1,0.3,50,0.8
p01,1043.38,22,8.814,11,4,True,100,0.1,0.3,50,0.9
p01,1108.23,46,11.493,11,4,True,100,0.1,0.3,100,0.7
p01,1000.88,25,11.525,11,4,True,100,0.1,0.3,100,0.8
p01,1096.42,33,9.067,11,4,True,100,0.1,0.3,100,0.9
p01,1234.77,76,10.715,11,4,True,100,0.1,0.3,150,0.7
p01,977.792,63,14.891,11,4,True,100,0.1,0.3,150,0.8
p01,1177.88,31,10.238,11,4,True,100,0.1,0.3,150,0.9
p01,1034.83,4,6.494,10,4,True,100,0.1,0.3,200,0.7
p01,1018.26,92,18.759,11,4,True,100,0.1,0.3,200,0.8
p01,1014.19,26,6.498,11,4,True,100,0.1,0.3,200,0.9
p01,1052.06,2,5.807,11,4,True,100,0.1,0.3,250,0.7
p01,902.756,53,18.809,11,4,True,100,0.1,0.3,250,0.8
p01,1273.67,102,13.33,11,4,True,100,0.1,0.3,250,0.9
p01,1186.91,46,8.974,11,4,True,100,0.1,0.4,50,0.7
p01,1135.86,1,5.907,11,4,True,100,0.1,0.4,50,0.8
p01,1070.67,48,9.393,11,4,True,100,0.1,0.4,50,0.9
p01,1091.38,3,7.745,11,4,True,100,0.1,0.4,100,0.7
p01,1036.13,56,14.838,10,4,True,100,0.1,0.4,100,0.8
p01,1070.7,30,11.778,11,4,True,100,0.1,0.4,100,0.9
p01,1038.76,4,8.381,11,4,True,100,0.1,0.4,150,0.7
p01,1079.41,105,18.769,11,4,True,100,0.1,0.4,150,0.8
p01,1245.1,56,10.585,11,4,True,100,0.1,0.4,150,0.9
p01,1050.77,22,9.145,11,4,True,100,0.1,0.4,200,0.7
p01,1128.96,7,6.617,11,4,True,100,0.1,0.4,200,0.8
p01,1172.24,33,9.351,11,4,True,100,0.1,0.4,200,0.9
p01,1343.34,7,3.319,11,4,True,100,0.1,0.4,250,0.7
p01,1093.24,26,10.758,11,4,True,100,0.1,0.4,250,0.8
p01,1137.97,48,11.168,11,4,True,100,0.1,0.4,250,0.9
p01,1288.7,6,4.19,11,4,True,100,0.1,0.5,50,0.7
p01,1153.64,0,5.944,11,4,True,100,0.1,0.5,50,0.8
p01,1288.24,48,6.972,10,4,True,100,0.1,0.5,50,0.9
p01,1295.3,45,6.637,11,4,True,100,0.1,0.5,100,0.7
p01,1099.1,41,11.304,11,4,True,100,0.1,0.5,100,0.8
p01,1210.82,61,10.829,11,4,True,100,0.1,0.5,100,0.9
p01,1072.99,132,20.55,11,4,True,100,0.1,0.5,150,0.7
p01,1141.05,100,14.321,11,4,True,100,0.1,0.5,150,0.8
p01,1146.29,19,12.403,10,4,True,100,0.1,0.5,150,0.9
p01,1250.18,5,5.212,11,4,True,100,0.1,0.5,200,0.7
p01,1032.86,1,9.812,11,4,True,100,0.1,0.5,200,0.8
p01,1066.3,47,15.754,11,4,True,100,0.1,0.5,200,0.9
p01,1355.68,5,3.792,11,4,True,100,0.1,0.5,250,0.7
p01,1282.81,21,5.572,11,4,True,100,0.1,0.5,250,0.8
p01,1127.63,6,7.159,11,4,True,100,0.1,0.5,250,0.9
p01,1291.13,49,7.389,11,4,True,100,0.2,0.1,50,0.7
p01,1049.18,47,10.116,11,4,True,100,0.2,0.1,50,0.8
p01,1186.74,22,6.693,11,4,True,100,0.2,0.1,50,0.9
p01,1133.7,9,5.438,11,4,True,100,0.2,0.1,100,0.7
p01,1033.52,41,8.643,11,4,True,100,0.2,0.1,100,0.8
p01,1123.83,58,16.278,11,4,True,100,0.2,0.1,100,0.9
p01,890.542,61,19.557,11,4,True,100,0.2,0.1,150,0.7
p01,1048.62,36,11.294,11,4,True,100,0.2,0.1,150,0.8
p01,1014.45,78,18.142,11,4,True,100,0.2,0.1,150,0.9
p01,1234.98,5,3.862,11,4,True,100,0.2,0.1,200,0.7
p01,1015.75,50,17.604,11,4,True,100,0.2,0.1,200,0.8
p01,1071.73,19,9.524,11,4,True,100,0.2,0.1,200,0.9
p01,969.921,3,9.064,11,4,True,100,0.2,0.1,250,0.7
p01,1052.62,20,8.947,11,4,True,100,0.2,0.1,250,0.8
p01,1025.22,119,22.62,11,4,True,100,0.2,0.1,250,0.9
p01,1333.12,48,6.953,11,4,True,100,0.2,0.2,50,0.7
p01,1086.19,48,11.986,11,4,True,100,0.2,0.2,50,0.8
p01,1137.52,48,9.191,11,4,True,100,0.2,0.2,50,0.9
p01,1221.91,82,15.273,11,4,True,100,0.2,0.2,100,0.7
p01,1095.38,6,5.007,11,4,True,100,0.2,0.2,100,0.8
p01,1087.71,37,16.649,11,4,True,100,0.2,0.2,100,0.9
p01,1224.51,51,9.056,11,4,True,100,0.2,0.2,150,0.7
p01,1245.55,86,12.759,11,4,True,100,0.2,0.2,150,0.8
p01,1073.67,50,14.359,11,4,True,100,0.2,0.2,150,0.9
p01,910.559,2,10.344,11,4,True,100,0.2,0.2,200,0.7
p01,1279.22,53,9.579,11,4,True,100,0.2,0.2,200,0.8
p01,980.324,17,8.134,11,4,True,100,0.2,0.2,200,0.9
p01,964.594,19,12.257,11,4,True,100,0.2,0.2,250,0.7
p01,1027.66,58,20.478,11,4,True,100,0.2,0.2,250,0.8
p01,1126.51,59,11.299,11,4,True,100,0.2,0.2,250,0.9
p01,1236.29,2,4.5,11,4,True,100,0.2,0.3,50,0.7
p01,1134.92,21,8.006,11,4,True,100,0.2,0.3,50,0.8
p01,1104.26,46,11.209,11,4,True,100,0.2,0.3,50,0.9
p01,1149.27,37,8.153,11,4,True,100,0.2,0.3,100,0.7
p01,1082.19,9,9.876,11,4,True,100,0.2,0.3,100,0.8
p01,1148.88,68,13.335,10,4,True,100,0.2,0.3,100,0.9
p01,1307.47,27,5.888,11,4,True,100,0.2,0.3,150,0.7
p01,1053.93,37,12.899,11,4,True,100,0.2,0.3,150,0.8
p01,1128.07,126,24.176,11,4,True,100,0.2,0.3,150,0.9
p01,1229.99,20,5.12,11,4,True,100,0.2,0.3,200,0.7
p01,1248.42,20,5.677,11,4,True,100,0.2,0.3,200,0.8
p01,982.494,52,13.867,11,4,True,100,0.2,0.3,200,0.9
p01,1203.01,22,6.4,11,4,True,100,0.2,0.3,250,0.7
p01,1008.29,60,18.163,10,4,True,100,0.2,0.3,250,0.8
p01,1101.16,59,13.5,11,4,True,100,0.2,0.3,250,0.9
p01,1208.14,10,5.283,11,4,True,100,0.2,0.4,50,0.7
p01,1086.88,16,7.491,11,4,True,100,0.2,0.4,50,0.8
p01,1019.25,43,9.879,11,4,True,100,0.2,0.4,50,0.9
p01,1344.01,14,3.914,11,4,True,100,0.2,0.4,100,0.7
p01,1318.06,8,2.876,11,4,True,100,0.2,0.4,100,0.8
p01,1285.94,64,9.181,11,4,True,100,0.2,0.4,100,0.9
p01,1275.16,14,4.841,11,4,True,100,0.2,0.4,150,0.7
p01,1277.15,4,3.962,11,4,True,100,0.2,0.4,150,0.8
p01,1280.33,21,5.247,11,4,True,100,0.2,0.4,150,0.9
p01,1307.65,1,3.078,11,4,True,100,0.2,0.4,200,0.7
p01,1267.98,57,8.676,11,4,True,100,0.2,0.4,200,0.8
p01,1115.65,28,10.621,11,4,True,100,0.2,0.4,200,0.9
p01,1267.03,24,4.956,11,4,True,100,0.2,0.4,250,0.7
p01,1310.0,17,4.181,11,4,True,100,0.2,0.4,250,0.8
p01,1142.1,73,14.743,11,4,True,100,0.2,0.4,250,0.9
p01,1298.42,0,2.873,11,4,True,100,0.2,0.5,50,0.7
p01,1244.07,38,6.793,11,4,True,100,0.2,0.5,50,0.8
p01,1305.49,49,6.129,11,4,True,100,0.2,0.5,50,0.9
p01,1269.7,1,4.122,11,4,True,100,0.2,0.5,100,0.7
p01,1328.49,14,3.732,11,4,True,100,0.2,0.5,100,0.8
p01,1080.57,20,9.97,11,4,True,100,0.2,0.5,100,0.9
p01,1326.34,13,4.034,11,4,True,100,0.2,0.5,150,0.7
p01,1224.36,1,3.865,11,4,True,100,0.2,0.5,150,0.8
p01,1159.4,15,9.291,11,4,True,100,0.2,0.5,150,0.9
p01,1367.21,2,3.448,11,4,True,100,0.2,0.5,200,0.7
p01,1245.94,2,3.143,11,4,True,100,0.2,0.5,200,0.8
p01,1293.24,8,4.694,11,4,True,100,0.2,0.5,200,0.9
p01,1281.38,12,5.839,11,4,True,100,0.2,0.5,250,0.7
p01,1291.7,9,4.672,11,4,True,100,0.2,0.5,250,0.8
p01,1222.75,25,7.892,11,4,True,100,0.2,0.5,250,0.9
p01,1126.86,11,5.271,11,4,True,100,0.3,0.1,50,0.7
p01,1261.77,34,6.731,11,4,True,100,0.3,0.1,50,0.8
p01,1158.4,42,10.504,11,4,True,100,0.3,0.1,50,0.9
p01,958.847,83,18.46,11,4,True,100,0.3,0.1,100,0.7
p01,948.592,58,17.369,11,4,True,100,0.3,0.1,100,0.8
p01,1062.06,45,11.262,11,4,True,100,0.3,0.1,100,0.9
p01,1223.93,5,4.115,11,4,True,100,0.3,0.1,150,0.7
p01,1092.31,63,13.705,11,4,True,100,0.3,0.1,150,0.8
p01,1051.3,6,7.855,11,4,True,100,0.3,0.1,150,0.9
p01,1269.7,32,5.644,11,4,True,100,0.3,0.1,200,0.7
p01,1254.52,105,15.856,11,4,True,100,0.3,0.1,200,0.8
p01,1125.64,47,13.206,11,4,True,100,0.3,0.1,200,0.9
p01,722.494,8,14.253,11,4,True,100,0.3,0.1,250,0.7
p01,995.228,107,26.466,11,4,True,100,0.3,0.1,250,0.8
p01,1102.02,118,21.709,11,4,True,100,0.3,0.1,250,0.9
p01,1194.44,17,7.23,12,4,True,100,0.3,0.2,50,0.7
p01,1298.37,20,7.158,11,4,True,100,0.3,0.2,50,0.8
p01,1093.02,30,12.987,11,4,True,100,0.3,0.2,50,0.9
p01,1332.29,30,5.985,11,4,True,100,0.3,0.2,100,0.7
p01,1301.0,11,4.406,11,4,True,100,0.3,0.2,100,0.8
p01,1169.96,96,15.619,11,4,True,100,0.3,0.2,100,0.9
p01,1246.31,14,4.802,11,4,True,100,0.3,0.2,150,0.7
p01,1045.24,81,18.958,11,4,True,100,0.3,0.2,150,0.8
p01,1147.2,57,13.647,11,4,True,100,0.3,0.2,150,0.9
p01,1284.87,25,8.042,11,4,True,100,0.3,0.2,200,0.7
p01,1334.85,8,4.002,11,4,True,100,0.3,0.2,200,0.8
p01,1113.16,50,12.114,11,4,True,100,0.3,0.2,200,0.9
p01,1208.22,25,7.201,11,4,True,100,0.3,0.2,250,0.7
p01,1354.32,15,4.019,10,4,True,100,0.3,0.2,250,0.8
p01,981.349,85,26.378,11,4,True,100,0.3,0.2,250,0.9
p01,1216.37,6,3.693,11,4,True,100,0.3,0.3,50,0.7
p01,1215.65,12,5.315,11,4,True,100,0.3,0.3,50,0.8
p01,1225.0,49,9.241,11,4,True,100,0.3,0.3,50,0.9
p01,1235.11,23,5.079,11,4,True,100,0.3,0.3,100,0.7
p01,1238.35,11,4.831,11,4,True,100,0.3,0.3,100,0.8
p01,1066.47,1,10.62,11,4,True,100,0.3,0.3,100,0.9
p01,1334.97,13,3.872,11,4,True,100,0.3,0.3,150,0.7
p01,1268.37,28,7.156,11,4,True,100,0.3,0.3,150,0.8
p01,1057.97,6,8.744,11,4,True,100,0.3,0.3,150,0.9
p01,1350.05,45,8.018,11,4,True,100,0.3,0.3,200,0.7
p01,1206.76,28,6.76,11,4,True,100,0.3,0.3,200,0.8
p01,1153.55,5,9.661,11,4,True,100,0.3,0.3,200,0.9
p01,1270.88,30,8.612,11,4,True,100,0.3,0.3,250,0.7
p01,1250.35,137,16.915,11,4,True,100,0.3,0.3,250,0.8
p01,1172.33,68,13.045,11,4,True,100,0.3,0.3,250,0.9
p01,1345.57,0,3.179,11,4,True,100,0.3,0.4,50,0.7
p01,1172.41,26,8.16,11,4,True,100,0.3,0.4,50,0.8
p01,1192.64,48,7.841,11,4,True,100,0.3,0.4,50,0.9
p01,1349.59,14,3.623,11,4,True,100,0.3,0.4,100,0.7
p01,1289.93,6,4.343,11,4,True,100,0.3,0.4,100,0.8
p01,1258.56,6,4.013,11,4,True,100,0.3,0.4,100,0.9
p01,1282.62,3,4.542,11,4,True,100,0.3,0.4,150,0.7
p01,1216.11,18,4.749,11,4,True,100,0.3,0.4,150,0.8
p01,1306.11,7,3.532,11,4,True,100,0.3,0.4,150,0.9
p01,1258.94,11,4.436,12,4,True,100,0.3,0.4,200,0.7
p01,1321.27,6,3.455,11,4,True,100,0.3,0.4,200,0.8
p01,1221.02,17,5.348,11,4,True,100,0.3,0.4,200,0.9
p01,1324.68,6,3.912,11,4,True,100,0.3,0.4,250,0.7
p01,1217.76,19,4.671,11,4,True,100,0.3,0.4,250,0.8
p01,1317.47,18,5.129,11,4,True,100,0.3,0.4,250,0.9
p01,1375.07,4,3.037,11,4,True,100,0.3,0.5,50,0.7
p01,1222.18,0,2.267,11,4,True,100,0.3,0.5,50,0.8
p01,1336.18,9,3.086,11,4,True,100,0.3,0.5,50,0.9
p01,1319.84,11,5.025,11,4,True,100,0.3,0.5,100,0.7
p01,1325.66,13,3.998,11,4,True,100,0.3,0.5,100,0.8
p01,1271.32,19,4.893,11,4,True,100,0.3,0.5,100,0.9
p01,1352.81,14,3.332,11,4,True,100,0.3,0.5,150,0.7
p01,1353.59,5,3.378,11,4,True,100,0.3,0.5,150,0.8
p01,1248.67,24,7.134,11,4,True,100,0.3,0.5,150,0.9
p01,1333.9,0,4.156,11,4,True,100,0.3,0.5,200,0.7
p01,1324.9,24,4.376,11,4,True,100,0.3,0.5,200,0.8
p01,1342.01,9,3.812,11,4,True,100,0.3,0.5,200,0.9
p01,1324.84,4,2.661,11,4,True,100,0.3,0.5,250,0.7
p01,1311.15,9,3.017,11,4,True,100,0.3,0.5,250,0.8
p01,1308.83,25,5.804,11,4,True,100,0.3,0.5,250,0.9
p01,1300.49,14,4.642,11,4,True,100,0.4,0.1,50,0.7
p01,1150.96,31,8.705,11,4,True,100,0.4,0.1,50,0.8
p01,1093.23,25,8.901,11,4,True,100,0.4,0.1,50,0.9
p01,1292.75,49,8.39,11,4,True,100,0.4,0.1,100,0.7
p01,862.603,31,13.126,11,4,True,100,0.4,0.1,100,0.8
p01,1124.04,73,18.653,11,4,True,100,0.4,0.1,100,0.9
p01,1258.59,38,6.924,11,4,True,100,0.4,0.1,150,0.7
p01,1361.53,11,3.796,11,4,True,100,0.4,0.1,150,0.8
p01,1107.57,60,13.542,11,4,True,100,0.4,0.1,150,0.9
p01,1349.69,6,3.027,11,4,True,100,0.4,0.1,200,0.7
p01,1342.4,5,2.998,11,4,True,100,0.4,0.1,200,0.8
p01,1187.33,97,19.084,10,4,True,100,0.4,0.1,200,0.9
p01,1342.37,13,4.008,11,4,True,100,0.4,0.1,250,0.7
p01,1152.75,2,4.078,11,4,True,100,0.4,0.1,250,0.8
p01,1041.73,61,16.312,11,4,True,100,0.4,0.1,250,0.9
p01,1214.86,7,3.919,11,4,True,100,0.4,0.2,50,0.7
p01,1396.39,8,2.79,11,4,True,100,0.4,0.2,50,0.8
p01,1339.7,49,6.23,11,4,True,100,0.4,0.2,50,0.9
p01,1346.69,18,4.816,11,4,True,100,0.4,0.2,100,0.7
p01,1295.2,12,3.276,11,4,True,100,0.4,0.2,100,0.8
p01,1148.0,2,7.538,11,4,True,100,0.4,0.2,100,0.9
p01,1243.76,19,5.437,11,4,True,100,0.4,0.2,150,0.7
p01,1180.0,4,5.661,11,4,True,100,0.4,0.2,150,0.8
p01,1333.12,36,6.616,11,4,True,100,0.4,0.2,150,0.9
p01,1311.66,14,3.503,11,4,True,100,0.4,0.2,200,0.7
p01,1244.99,8,3.755,11,4,True,100,0.4,0.2,200,0.8
p01,1092.29,72,14.696,11,4,True,100,0.4,0.2,200,0.9
p01,1294.74,8,3.455,11,4,True,100,0.4,0.2,250,0.7
p01,1297.41,10,2.977,11,4,True,100,0.4,0.2,250,0.8
p01,1238.09,46,8.504,11,4,True,100,0.4,0.2,250,0.9
p01,1222.35,13,3.497,11,4,True,100,0.4,0.3,50,0.7
p01,1292.09,9,3.835,11,4,True,100,0.4,0.3,50,0.8
p01,1242.15,0,3.461,11,4,True,100,0.4,0.3,50,0.9
p01,1368.57,3,2.812,11,4,True,100,0.4,0.3,100,0.7
p01,1284.03,1,3.505,11,4,True,100,0.4,0.3,100,0.8
p01,1296.32,1,2.652,11,4,True,100,0.4,0.3,100,0.9
p01,1281.17,1,3.538,12,4,True,100,0.4,0.3,150,0.7
p01,1298.95,0,2.444,11,4,True,100,0.4,0.3,150,0.8
p01,1240.08,11,4.712,11,4,True,100,0.4,0.3,150,0.9
p01,1370.87,0,2.488,11,4,True,100,0.4,0.3,200,0.7
p01,1202.76,22,6.271,11,4,True,100,0.4,0.3,200,0.8
p01,1159.57,12,8.67,10,4,True,100,0.4,0.3,200,0.9
p01,1329.66,10,3.578,11,4,True,100,0.4,0.3,250,0.7
p01,1381.83,46,6.426,11,4,True,100,0.4,0.3,250,0.8
p01,1277.12,24,5.885,11,4,True,100,0.4,0.3,250,0.9
p01,1347.12,7,3.61,11,4,True,100,0.4,0.4,50,0.7
p01,1274.16,6,3.883,11,4,True,100,0.4,0.4,50,0.8
p01,1276.87,9,4.943,11,4,True,100,0.4,0.4,50,0.9
p01,1222.86,12,3.605,12,4,True,100,0.4,0.4,100,0.7
p01,1308.44,9,3.888,11,4,True,100,0.4,0.4,100,0.8
p01,1242.06,13,5.158,11,4,True,100,0.4,0.4,100,0.9
p01,1302.86,4,3.637,11,4,True,100,0.4,0.4,150,0.7
p01,1325.15,19,4.744,11,4,True,100,0.4,0.4,150,0.8
p01,1341.6,20,3.946,11,4,True,100,0.4,0.4,150,0.9
p01,1305.53,9,4.271,11,4,True,100,0.4,0.4,200,0.7
p01,1311.78,4,3.281,11,4,True,100,0.4,0.4,200,0.8
p01,1333.69,5,2.983,11,4,True,100,0.4,0.4,200,0.9
p01,1313.91,1,3.263,11,4,True,100,0.4,0.4,250,0.7
p01,1305.65,16,3.912,11,4,True,100,0.4,0.4,250,0.8
p01,1246.21,18,4.316,11,4,True,100,0.4,0.4,250,0.9
p01,1267.56,4,3.821,12,4,True,100,0.4,0.5,50,0.7
p01,1395.24,1,2.317,11,4,True,100,0.4,0.5,50,0.8
p01,1295.64,7,3.71,11,4,True,100,0.4,0.5,50,0.9
p01,1296.88,7,4.275,11,4,True,100,0.4,0.5,100,0.7
p01,1300.41,2,3.092,11,4,True,100,0.4,0.5,100,0.8
p01,1253.5,13,4.063,11,4,True,100,0.4,0.5,100,0.9
p01,1352.94,2,2.841,11,4,True,100,0.4,0.5,150,0.7
p01,1366.5,13,3.714,11,4,True,100,0.4,0.5,150,0.8
p01,1309.14,12,3.414,11,4,True,100,0.4,0.5,150,0.9
p01,1370.35,4,2.743,11,4,True,100,0.4,0.5,200,0.7
p01,1328.88,8,3.539,11,4,True,100,0.4,0.5,200,0.8
p01,1261.02,7,2.921,11,4,True,100,0.4,0.5,200,0.9
p01,1331.03,0,3.462,11,4,True,100,0.4,0.5,250,0.7
p01,1341.26,1,2.126,11,4,True,100,0.4,0.5,250,0.8
p01,1292.22,2,4.073,11,4,True,100,0.4,0.5,250,0.9
p01,1256.18,28,6.82,11,4,True,100,0.5,0.1,50,0.7
p01,1270.57,19,4.429,11,4,True,100,0.5,0.1,50,0.8
p01,1219.04,24,7.831,11,4,True,100,0.5,0.1,50,0.9
p01,1271.74,21,5.385,11,4,True,100,0.5,0.1,100,0.7
p01,1309.25,20,3.944,11,4,True,100,0.5,0.1,100,0.8
p01,1127.32,80,12.898,11,4,True,100,0.5,0.1,100,0.9
p01,1261.72,13,4.924,11,4,True,100,0.5,0.1,150,0.7
p01,1311.7,19,3.809,11,4,True,100,0.5,0.1,150,0.8
p01,1284.41,89,12.278,11,4,True,100,0.5,0.1,150,0.9
p01,1321.05,39,6.87,11,4,True,100,0.5,0.1,200,0.7
p01,1274.96,25,5.266,11,4,True,100,0.5,0.1,200,0.8
p01,1201.77,49,8.392,11,4,True,100,0.5,0.1,200,0.9
p01,1237.26,16,6.796,11,4,True,100,0.5,0.1,250,0.7
p01,1210.62,7,4.731,11,4,True,100,0.5,0.1,250,0.8
p01,1254.24,11,3.672,11,4,True,100,0.5,0.1,250,0.9
p01,1382.64,8,2.781,11,4,True,100,0.5,0.2,50,0.7
p01,1407.64,7,2.656,11,4,True,100,0.5,0.2,50,0.8
p01,1210.15,3,4.739,11,4,True,100,0.5,0.2,50,0.9
p01,1300.75,11,3.773,12,4,True,100,0.5,0.2,100,0.7
p01,1353.71,11,4.391,11,4,True,100,0.5,0.2,100,0.8
p01,1303.35,11,3.696,11,4,True,100,0.5,0.2,100,0.9
p01,1317.23,2,2.903,11,4,True,100,0.5,0.2,150,0.7
p01,1299.55,35,6.209,11,4,True,100,0.5,0.2,150,0.8
p01,1148.9,22,10.431,11,4,True,100,0.5,0.2,150,0.9
p01,1336.7,9,3.524,11,4,True,100,0.5,0.2,200,0.7
p01,1223.86,17,6.461,12,4,True,100,0.5,0.2,200,0.8
p01,1093.48,18,7.383,11,4,True,100,0.5,0.2,200,0.9
p01,1300.02,8,3.502,11,4,True,100,0.5,0.2,250,0.7
p01,1322.02,2,2.454,11,4,True,100,0.5,0.2,250,0.8
p01,1264.3,6,5.778,11,4,True,100,0.5,0.2,250,0.9
p01,1296.35,5,4.836,11,4,True,100,0.5,0.3,50,0.7
p01,1255.65,7,4.198,11,4,True,100,0.5,0.3,50,0.8
p01,1284.54,8,5.189,11,4,True,100,0.5,0.3,50,0.9
p01,1294.95,12,3.549,11,4,True,100,0.5,0.3,100,0.7
p01,1305.46,14,3.665,11,4,True,100,0.5,0.3,100,0.8
p01,1300.46,22,4.017,11,4,True,100,0.5,0.3,100,0.9
p01,1332.56,14,3.511,11,4,True,100,0.5,0.3,150,0.7
p01,1327.96,1,2.439,11,4,True,100,0.5,0.3,150,0.8
p01,1321.77,3,2.734,11,4,True,100,0.5,0.3,150,0.9
p01,1319.01,12,3.331,11,4,True,100,0.5,0.3,200,0.7
p01,1384.41,31,4.933,11,4,True,100,0.5,0.3,200,0.8
p01,1314.29,39,6.303,11,4,True,100,0.5,0.3,200,0.9
p01,1310.34,3,2.343,12,4,True,100,0.5,0.3,250,0.7
p01,1360.4,11,4.166,11,4,True,100,0.5,0.3,250,0.8
p01,1323.75,5,3.712,11,4,True,100,0.5,0.3,250,0.9
p01,1326.32,20,5.256,11,4,True,100,0.5,0.4,50,0.7
p01,1350.85,5,2.733,11,4,True,100,0.5,0.4,50,0.8
p01,1363.93,1,2.493,11,4,True,100,0.5,0.4,50,0.9
p01,1357.61,5,3.436,11,4,True,100,0.5,0.4,100,0.7
p01,1329.28,17,3.996,11,4,True,100,0.5,0.4,100,0.8
p01,1325.54,9,3.817,11,4,True,100,0.5,0.4,100,0.9
p01,1326.16,3,2.487,11,4,True,100,0.5,0.4,150,0.7
p01,1303.47,15,4.822,11,4,True,100,0.5,0.4,150,0.8
p01,1340.94,14,3.411,11,4,True,100,0.5,0.4,150,0.9
p01,1369.53,4,2.857,11,4,True,100,0.5,0.4,200,0.7
p01,1348.07,3,3.386,11,4,True,100,0.5,0.4,200,0.8
p01,1378.05,3,3.95,10,4,True,100,0.5,0.4,200,0.9
p01,1326.17,6,4.016,11,4,True,100,0.5,0.4,250,0.7
p01,1355.63,3,3.429,11,4,True,100,0.5,0.4,250,0.8
p01,1357.5,5,2.764,11,4,True,100,0.5,0.4,250,0.9
p01,1341.35,6,4.03,11,4,True,100,0.5,0.5,50,0.7
p01,1371.85,0,2.048,11,4,True,100,0.5,0.5,50,0.8
p01,1379.64,7,3.008,11,4,True,100,0.5,0.5,50,0.9
p01,1378.83,0,3.172,11,4,True,100,0.5,0.5,100,0.7
p01,1381.27,5,2.626,11,4,True,100,0.5,0.5,100,0.8
p01,1296.58,15,4.813,11,4,True,100,0.5,0.5,100,0.9
p01,1335.18,3,3.1,11,4,True,100,0.5,0.5,150,0.7
p01,1356.96,0,2.839,11,4,True,100,0.5,0.5,150,0.8
p01,1379.04,2,2.768,11,4,True,100,0.5,0.5,150,0.9
p01,1338.72,11,3.518,11,4,True,100,0.5,0.5,200,0.7
p01,1395.89,5,2.389,11,4,True,100,0.5,0.5,200,0.8
p01,1340.83,15,3.578,11,4,True,100,0.5,0.5,200,0.9
p01,1310.42,1,2.458,11,4,True,100,0.5,0.5,250,0.7
p01,1385.09,9,4.35,11,4,True,100,0.5,0.5,250,0.8
p01,1388.09,3,3.177,11,4,True,100,0.5,0.5,250,0.9
p01,883.408,31,13.274,11,4,True,150,0.1,0.1,50,0.7
p01,1170.56,42,12.671,10,4,True,150,0.1,0.1,50,0.8
p01,1227.57,21,8.718,10,4,True,150,0.1,0.1,50,0.9
p01,1043.93,48,16.455,11,4,True,150,0.1,0.1,100,0.7
p01,956.424,52,26.661,11,4,True,150,0.1,0.1,100,0.8
p01,1156.88,76,19.366,11,4,True,150,0.1,0.1,100,0.9
p01,954.149,28,21.361,11,4,True,150,0.1,0.1,150,0.7
p01,1012.01,99,23.013,11,4,True,150,0.1,0.1,150,0.8
p01,1041.08,53,32.313,11,4,True,150,0.1,0.1,150,0.9
p01,1037.05,78,18.595,11,4,True,150,0.1,0.1,200,0.7
p01,992.431,34,15.681,11,4,True,150,0.1,0.1,200,0.8
p01,1176.28,31,11.604,11,4,True,150,0.1,0.1,200,0.9
p01,925.489,103,31.571,11,4,True,150,0.1,0.1,250,0.7
p01,951.482,73,23.341,11,4,True,150,0.1,0.1,250,0.8
p01,1098.05,42,16.928,11,4,True,150,0.1,0.1,250,0.9
p01,1132.66,49,11.087,11,4,True,150,0.1,0.2,50,0.7
p01,1154.24,37,15.454,11,4,True,150,0.1,0.2,50,0.8
p01,1071.08,33,14.773,11,4,True,150,0.1,0.2,50,0.9
p01,1211.01,51,14.698,11,4,True,150,0.1,0.2,100,0.7
p01,918.474,54,24.243,11,4,True,150,0.1,0.2,100,0.8
p01,1028.2,31,15.109,11,4,True,150,0.1,0.2,100,0.9
p01,1251.41,41,9.853,11,4,True,150,0.1,0.2,150,0.7
p01,1050.64,1,8.496,11,4,True,150,0.1,0.2,150,0.8
p01,1186.16,141,27.631,11,4,True,150,0.1,0.2,150,0.9
